Company,BusinessUnit,IBBranch,BUDim,GlobalBulk,Bulk,IBGlobalBulk,IBBulk,Item2nd,IBItem2nd,Desc1,Desc2,ReqDate,TM,ForecastType,ForecastTypeDesc,RevisedFlag,Bypass,DWSource,OrderType,QtyForecast,QtyFcLB,QtyFcKG,CFLB,CFKG,UOMPrimary,AddressNum,AddrName,GlobalParentDesc,Chemist,UpdatedDate
00010,        CIN2,        CIN2,CIN2,U701,U701,U701,U701,U701-OP,U701-OP,HYDROSIZE U7-01,,2027-09-25T00:00:00,Samuel Hankins,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,21734,"Johns Manville - Waterville, OH(River)",Johns Manville - Global Parent,.,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,U701,U701,U701,U701,U701-OP,U701-OP,HYDROSIZE U7-01,,2027-02-06T00:00:00,Samuel Hankins,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,21734,"Johns Manville - Waterville, OH(River)",Johns Manville - Global Parent,.,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,U701,U701,U701,U701,U701-OP,U701-OP,HYDROSIZE U7-01,,2027-06-05T00:00:00,Samuel Hankins,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,21734,"Johns Manville - Waterville, OH(River)",Johns Manville - Global Parent,.,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,U701,U701,U701,U701,U701-OP,U701-OP,HYDROSIZE U7-01,,2027-06-26T00:00:00,Samuel Hankins,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,21734,"Johns Manville - Waterville, OH(River)",Johns Manville - Global Parent,.,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-12-19T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-12-26T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-12-12T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-12-05T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-11-14T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-11-07T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-09-19T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-09-26T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-11-28T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-09-05T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-09-12T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-11-21T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-10-17T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-10-31T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-10-10T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-10-24T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-10-03T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-08-15T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-08-01T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-08-29T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-08-22T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2026-08-08T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-01-16T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-01-23T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-01-02T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-01-30T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-01-09T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-04-17T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-04-10T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-04-24T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-07-24T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-07-10T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-05-22T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-05-29T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-02-27T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-03-06T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-10-16T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-02-13T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-03-13T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-04-03T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-11-13T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-07-31T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-03-27T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-09-04T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-10-02T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-05-15T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-05-01T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-10-23T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-03-20T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-11-06T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-11-27T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-10-09T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-02-20T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-06-12T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-11-20T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-09-18T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-07-17T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-08-28T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-07-03T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-05-08T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
00010,        CIN2,        CIN2,CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,HP1432AT-PL,HP1432AT-PL,HYDROSIZE HP-1432AT,,2027-08-14T00:00:00,Moses Martinez,SB,Sales Plan - Amount,,N,1,FC,0.0,0.0,0.0,1.0,0.4536,LB,293281,"Northrop (ATK) - Corinne, UT (Bldg M3)",ATK - Global Parent,Jake Hoffman,2026-08-18T00:00:00
